sentiment,text
1.0000,fascinating dark thriller keep
1.0000,italian pinocchio
0.0000,freaky friday
0.0000,insider outsider alike
0.0000,yield flat plod picture
0.0000,barely shocking
1.0000,take care character believable feel feel
0.0000,critical commercial disaster
1.0000,peter jackson company dazzle delight
1.0000,turn clever amusing unpredictable
0.0000,appalling odoriferous thing
0.0000,car parking lot
1.0000,thoughtprovoke
1.0000,smart funny
0.0000,mistake suspect cast shatner legendary professor kuni brilliant college student pauly shore rocket scientist
0.0000,mark life
0.0000,feral uncomfortable
0.0000,description suit evelyn besotte obvious drama tell new
1.0000,insecure lovely amazing poignant wryly amusing film mother daughter relationship
1.0000,come brave uninhibite performance lead actor
1.0000,uneven lot fun
0.0000,talente people convince waste time
1.0000,make movie fresh
1.0000,little question work important director new flipflop courtship reel play
0.0000,guess space station year cross list idea inevitable future sequel hey not shoot messenger
1.0000,astonish not word
0.0000,recycle aspect implausibility
0.0000,stiff
1.0000,metropolis hate tear eye away image long read subtitle
1.0000,true
1.0000,good thing narc rocksolid little genre picture
1.0000,fill raw emotion
0.0000,tell immediately welcome collinwood not go jell
1.0000,preserve
0.0000,not necessary selfcontrol guide loose poorly structure film pitfall incoherence redundancy
1.0000,inspire ironic revelatory
1.0000,compassionately portray
1.0000,satisfy conclusion
0.0000,far mature interpret play pity sympathy anachronistic phantasm haunt imagine glory past
1.0000,succeed powerful look failure justice system
0.0000,essentially juiceless
1.0000,leave inescapable conclusion hitchen obsession kissinger sophisticated flower child desire purge world tooth claw human power
0.0000,founder preciousness squander beautiful woman
0.0000,contest outbadact
0.0000,skitcom material fervently deposit big screen
0.0000,point view contemporary interpretation joan prefeminist plight
0.0000,bad bad bad movie
0.0000,not see selfamuse trash freddy get finger
0.0000,light engage comedy fumble away accumulate enjoyment crucial act miscalculation
1.0000,kind unapologetic sweetheart movie
1.0000,music laughter
0.0000,overmanipulative hollywood practice
1.0000,delightful stimulus optic nerve
1.0000,distinguish
0.0000,fury
0.0000,obvious tell country skunk severe body odor
0.0000,herzog simply run idea
1.0000,drama
0.0000,bad operative word bad company
0.0000,boorish movie iheardajoke atafratparty school screenwrite
1.0000,naturally funny film
0.0000,probe guy talent end movie bad
1.0000,exceedingly pleasant design offend
0.0000,ugly idea
1.0000,comprehensible dummy guide nontechie enjoy
0.0000,not invite party
1.0000,animate thought
1.0000,ambiguity worth watch
0.0000,flail limply bizarre comedy pallid horror
1.0000,distance pack paintbynumber romantic comedy
1.0000,cool
1.0000,hard carry away
1.0000,good man clone weave theme funny film
1.0000,surprisingly charming witty
0.0000,grotesque
0.0000,humdrum approach
1.0000,intricate plot
1.0000,heartbreake heartwarme
0.0000,victim
1.0000,unflinche gaze measure faith future
1.0000,important
1.0000,big splash
1.0000,truly funny
0.0000,surrender
1.0000,detail
0.0000,remake lina wertmuller eroticomedy big husbandandwife disaster john bo derek ridiculous bolero
0.0000,dud romantic comedy bit romantic mildly funny
1.0000,deft ally mcbealstyle fantasy sequence
0.0000,happen
1.0000,manage make year enjoyable release
1.0000,wellmeane beautifully produce film
1.0000,lie say ribcage not ache end kung pow
1.0000,worth hear
0.0000,preach message
1.0000,familiar
1.0000,martin masterfully conduct work
0.0000,watch witherspoon talent waste away inside unnecessary film like legally blonde sweet home abomination mean alabama
0.0000,month preview screening walk movie
0.0000,romanticcomedy ask question souvlaki indigestion set
1.0000,sort moviegoer complain not movie like anymore
1.0000,astonish voice cast except love hewitt interesting racial tension storyline
0.0000,artificial opaque
1.0000,paul thomas anderson inclination sincere artful movie adam sandler probably appear
1.0000,honest work folk
0.0000,shameless
0.0000,adequately serve movie sophomoric blend shenanigan slapstick lasciviousminde disappoint relative modesty movie sport topless tutorial service
0.0000,psychotic romantic
1.0000,solid action pic
0.0000,instead cheap
1.0000,humorous heartfelt
0.0000,turn annoying speciman humanity usually dread encounter fanboy
1.0000,direction fluid nononsense authority
1.0000,cute factor
1.0000,likable movie not accomplish
1.0000,rare capability soothe break heart single stroke
1.0000,underworld urban angst derivative martin scorsese taxi driver goodfellas film speak
0.0000,masquerade ball normally good actor kingsley look bad
1.0000,liberate ability
1.0000,trademark grin
0.0000,paradoxically illuminated
1.0000,soulful incisive meditation
1.0000,soar bit high
0.0000,genuine one barely register
1.0000,accomplish view not possibly
1.0000,hawaiian set sciencefiction trimming moment rowdy slapstick
0.0000,misconceive
1.0000,great musician time
0.0000,long list renegadecop tale
1.0000,powerful move
1.0000,classic cinema serve heart humor
0.0000,stale standard connectthedot storyline commonplace movie explore seamy underbelly criminal world
1.0000,make unexpectedly giddy view
1.0000,welcome improvement
1.0000,extralarge cotton candy
1.0000,alternative housing option
1.0000,throb sincerity
1.0000,like docudrama build multicharacter story flourish
0.0000,stupefy absurdity
0.0000,fetishistic violence
0.0000,boilerplate
0.0000,thoroughly awful movie dumb narratively chaotic visually sloppy weird amalgam thing geriatric scream
0.0000,green dragon like medicine entertainment
0.0000,dull ankledeep
1.0000,good source
0.0000,profane
1.0000,hollywood satire
0.0000,leave
0.0000,give onestar rate
0.0000,flaw
1.0000,example kind lush allenvelope movie experience rhapsodize
0.0000,summercamp talent hastily write
0.0000,derivative collection
1.0000,fan undoubtedly enjoy
1.0000,story zing way originality humor pathos
1.0000,freshface younggun cast
0.0000,completely forget movie time car parking lot
1.0000,social political potential
0.0000,vapid vehicle downright doltish uneventful
1.0000,interesting story point personality courage tragedy little guy vs big guy
1.0000,poem art music metaphor
1.0000,tear come final beautiful scene finally feel absolutely earn
0.0000,overcome sense pumpkin mere plot pawn director far endear disability
1.0000,freshness imagination insight
0.0000,disposable
1.0000,truetolife character sensitive act
0.0000,kathie lee gifford film director sadly prove ego not hand hand talent
1.0000,classic theater piece
1.0000,remarkable film explore monster psychology order excuse demonstrate pathology evolve human impulse grow hideously twist
1.0000,irresistibly baran
0.0000,snore
1.0000,frequently hilarious
1.0000,jones tackle meaty subject draw engage character pepper page memorable zinger
1.0000,feel feel
0.0000,improperly hammy performance poor stephen rea
1.0000,poignant
1.0000,come away film overwhelmed hopeful paradoxically illuminated
1.0000,aim mainly little kid plenty entertainment value grownup squirm seat
1.0000,talente people participate
1.0000,heartbreakingly thoughtful minor classic
1.0000,prove late learn
1.0000,arrive particularly dark moment history offer flicker reminder tie bind
1.0000,simple tell prove simultaneously harrowing uplift
0.0000,like guy yell face hour
1.0000,fascinate
1.0000,mib ii succeed rapidfire delivery inspire levity not dismiss mindless
0.0000,rote spookiness nary original idea role edit score sight
0.0000,look girl tight pant big tit turn stupid
1.0000,humane important holocaust movie
1.0000,interesting historical study tragic love story
1.0000,like real life
1.0000,promise
1.0000,buoyant delivery
1.0000,regret love duty friendship
0.0000,lowrent retread
0.0000,overstylize
0.0000,embarrassment
1.0000,b
1.0000,string exotic locale
0.0000,lurk proceeding
0.0000,disturbance
1.0000,especially williams american actress fully english
1.0000,look morality family social expectation prism omnibus tradition call marriage
0.0000,ugly meanspirite lash adult apparently force kid watch barney video
1.0000,remain brightly optimistic come end
1.0000,apart bestsustaine idea see screen
1.0000,pronounce monty pythonesque flavor
1.0000,capture novel deeply intimate resonance
1.0000,actress lead role competent
0.0000,redone ignore favor old juvenile delinquent paperback title like leather warrior switchblade sexpot
1.0000,treasure planet truly gorgeous behold
0.0000,madonna
0.0000,bad
0.0000,not care
1.0000,beautiful evocative
0.0000,struggle create
1.0000,good serve cold
0.0000,plummet
1.0000,keep thing go rapid pace occasionally omniscient voiceover narrator manner french new wave film
1.0000,ramsay clearly extraordinarily talente base short film feature bet feature behold
1.0000,great cast great idea
0.0000,underneath mountain borrow image
0.0000,schneidermeister makin fool
0.0000,untalente artiste
0.0000,selfinflicte retaliation
0.0000,silly plausible
0.0000,bad cruel
1.0000,quirky comedy set newfoundland cleverly capture dry wit prevalent rock
0.0000,leaden predictable
1.0000,clever credit roll
1.0000,serve paper skeleton good act dialogue comedy direction especially charm
0.0000,travesty
1.0000,good movie year
1.0000,talent attractive young lead
1.0000,welcome downbeat missive
1.0000,plenty nudity
1.0000,key strength willingness explore principal character honesty insight humor
1.0000,marveilleux
0.0000,culture head toilet ferocity frozen burrito allnight tequila bender
1.0000,layer richness
1.0000,adrenaline jolt
1.0000,build gradually feel fully embrace gentle comedy
1.0000,see hear like film
1.0000,intimate feel
1.0000,moment inspire humor
1.0000,complex honest
1.0000,know not exist precedent yiddish theater jolly funforfun sake communal spirit go essence broadway
0.0000,tear
1.0000,story build potentially interesting idea
1.0000,funforfun
1.0000,production value high performance attractive memorable
1.0000,wildly popular vin diesel
0.0000,remain ponderous pretentious endeavor unfocused tediously exasperate
1.0000,greatness
1.0000,encourage samira makhmalbaf distinctive sensibility work develop film language conspicuous success
1.0000,deliciously slow
1.0000,subculture extreme athlete derringdo put x game
1.0000,take face
1.0000,love dance cinema
0.0000,catastrophic collision
1.0000,nair not treat issue lightly
1.0000,cover territory wit originality
0.0000,reallife persona charmless vacant
0.0000,smug cartoonish
1.0000,good b movie mask blob
1.0000,easily worm way heart
1.0000,marquis
0.0000,minorleague soccer remake
0.0000,studio hack
1.0000,highconcept sci fi adventure
1.0000,tough pill swallow minor miracle selfexpression
0.0000,deceit murder
1.0000,polished
1.0000,writerdirector david jacobson
0.0000,bit mishmash tearjerker not thriller will not
1.0000,folk prepare
0.0000,entertain inferior level
1.0000,silly outrageous ingenious thriller
0.0000,contempt
1.0000,use humor heartfelt conviction tell story discover destination life
0.0000,terrible synergistic impulse create
1.0000,delightful comedy
1.0000,genrecurle crime story revive freewheel noir spirit old french cinema
0.0000,entirely memorable
0.0000,traffic tired stereotype
1.0000,crack cast
0.0000,chemistry
1.0000,wondrously
0.0000,louiso let movie dawdle classic disaffectedindiefilm mode
1.0000,girl not swim represent engage intimate feature talente director watch
1.0000,high drama
0.0000,normally not care
0.0000,nary glimmer selfknowledge crane speciman character
0.0000,bad need major act lesson maybe little coffee
1.0000,win big way
1.0000,grace kind social texture realism foreign american teen comedy
1.0000,sincere work
1.0000,respect material
0.0000,accompany stunthungry dimwit random series collect gag prank pratfall dare injury etc
1.0000,casual fun
1.0000,gem
0.0000,involve save dash show slight aptitude act script credit director abdul malik abbott ernest tron anderson entirely improvise
0.0000,play like conversation comic book guy simpson
1.0000,path familiar firsttime director denzel washington topnotch cast manage thing interesting
1.0000,remember endlessly challenge maze moviegoe
1.0000,hiphop fan appreciate scratch
0.0000,ride zipper
0.0000,lull
0.0000,waste like deniro promise career grand long beach boardwalk
0.0000,not feel good
0.0000,waste nearly hour precious life silly little puddle movie
0.0000,pay money television free
1.0000,dash resourceful hero lisp reptilian villain big fight big hair lavish period scenery story complicate let bask cleverness figure
1.0000,admit enjoyment come expense see justice serve dish good serve cold
0.0000,worse film
0.0000,grossout college comedy
1.0000,provocative piece
0.0000,mention
1.0000,energize intoxicate documentary chart rise hiphop culture general art scratch turntablism particular
0.0000,plod mess
1.0000,terrific role like judd ought play villain
1.0000,truly edgy
1.0000,alfre hitchcock imaginative flight
0.0000,visual wit previous picture
0.0000,play like tired tyco ad
0.0000,frantic involve chaotic entertain
0.0000,look smeary blurry point distraction
1.0000,wholesome subversive
1.0000,good time
1.0000,interesting storyline
1.0000,manage spell
0.0000,certainly succeed alienate viewer
1.0000,smart write skewed character title performance kieran culkin
0.0000,familiar see george roy hill film ste
1.0000,cleverly construct
0.0000,imagination creature
1.0000,film small scope perfectly form
0.0000,close real life sense
0.0000,little nuance escape director mark romanek selfconscious scrutiny happen
0.0000,good
1.0000,jackson watchable
0.0000,replete stereotypical familial quandary
1.0000,grab dark shake vigorously duration
1.0000,ride zipper eat corn dog extralarge cotton candy
0.0000,tedious ford neeson capably hold interest thrill movie
0.0000,like american european gay movie year ago
1.0000,dicaprio good performance easily watchable film year
1.0000,trumpet blast new mexican cinema abornin
0.0000,summercamp talent hastily write
1.0000,summer event movie spy thriller like bourne identity pack intelligence action
0.0000,smallbudget
1.0000,amiable picture talk tough bluster end sweet greenfinger
1.0000,jolt seat couple time laugh leave feel like worth seven buck turn bit cheat end
0.0000,sit like dish order
0.0000,amount mildly funny tedious ultimately insignificant film
1.0000,linger animate thought
1.0000,movie
1.0000,extraordinary film
0.0000,film silly scary
1.0000,important political documentary
1.0000,miyazaki create vibrant colorful world
0.0000,absolute rave star war junkie not fun
1.0000,spirit film mustsee
1.0000,offbeat fanciful film human need monster blame amiss world
0.0000,essentially awkward version lightweight female empowerment picture watch decade
0.0000,develop care
0.0000,viewer feel like movie victimize audience member
0.0000,not funny
0.0000,big whoop
1.0000,refreshingly undogmatic character
0.0000,lack substance
1.0000,win comedy
1.0000,bullet start fly instinct duck
0.0000,good way
0.0000,fail joke twitchy act
0.0000,automatically equal laugh
1.0000,genuinely move wisely unsentimental drama
1.0000,nonjudgmental make clear prostitute lonely needy client
1.0000,adequately
1.0000,damn fine horror movie
0.0000,character paper thin plot cliche contrive make favorite james bond movie cleverly plot usual suspect
1.0000,family portrait need neurosis nervy negativity rare treat show promise digital filmmake
0.0000,danger go wrong
0.0000,unlikable unintereste unfunny completely utterly inept
1.0000,spacebase homage robert louis stevenson treasure island fire plasma conduit
0.0000,lame entertainment
0.0000,not fit
1.0000,moment hilarity
1.0000,slyly exquisite antiadult movie
1.0000,thing
0.0000,sour taste
0.0000,dorkier aspect
1.0000,provide invaluable service spark debate encourage think
0.0000,base
1.0000,thoughtful reward glimpse
1.0000,strike chord
1.0000,good achievement
1.0000,extraordinary
0.0000,extremely bad
0.0000,come insanely stupid awful way watch leave giddy
1.0000,successfully recreate physical set emotional tension papin sister
1.0000,clever thriller unexpected twist interest
0.0000,action confine slomo gun fire random glasshattere
0.0000,hokey piece nonsense
1.0000,mesmerize cinematic poem
0.0000,listless scifi
1.0000,subtle visceral
0.0000,problematic character
0.0000,real figure
1.0000,real writer plot
0.0000,main story compelling difficult shrug annoyance chatty fish
1.0000,fast livelier good deal funnier original
0.0000,cast adrift new york city location unify rhythm visual style
0.0000,fan plympton short marginally enjoy film doubtful listless feature win new viewer
0.0000,minute
0.0000,obnoxious title character
1.0000,childhood imagination
1.0000,bring fore gift nononsense human being stillinestimable contribution share history
1.0000,parody
1.0000,work artist view america history awkwardness human life generous deep
0.0000,sign pact burn negative script pretend thing exist
1.0000,spoof
1.0000,enjoyable average summer diversion
1.0000,like extreme actionpacke film hint humor
1.0000,film use watercolor background dumbo certainly rank original year
0.0000,screenplay james eric james horton director peter ofallon pat make tooth hurt
0.0000,look future see bad movie choose skip
0.0000,take seriously
0.0000,hmm suggest wayward wooden end stuff electric pencil sharpener
1.0000,story compelling
0.0000,actor talent work mcculloch production look movie turn
1.0000,visual charm
1.0000,harddriving
0.0000,confession not coherent
0.0000,old diseaseoftheweek smallscreen melodrama
1.0000,not dismiss mindless
0.0000,thoughtless random superficial humor
0.0000,meander dry
0.0000,likely cause massive cardiac arrest take large dose
1.0000,comedic context
1.0000,tight editorial process firm direction material work especially actress lead role competent
0.0000,try obscenely bad dark comedy crass make edward burn sidewalk new york look like oscar wilde
1.0000,bluto blutarsky miss
1.0000,simply dazzle particularly balk finally give worthy considerable talent
1.0000,likely decade life classic movie franchise
1.0000,feel dim certain ambition place sweetness clarity emotional openness recall classic early italian neorealism
1.0000,magnificent directorial career clint eastwood efficiently minimalist style
1.0000,allfrench cast marveilleux
0.0000,bad film
1.0000,hold
0.0000,unfortunate title film endear
1.0000,entertain thoughtprovoke film simple message
1.0000,emotional power moment revelation
1.0000,entertain
1.0000,derrida undeniably fascinating playful fellow
0.0000,wretchedly unfunny wannabe comedy
1.0000,rich atmosphere postwar art world manage instruct reek research library dust
1.0000,breheny lense
0.0000,soap operaish story
0.0000,slime high art
1.0000,funny uplift move
1.0000,recommend
0.0000,degenerate hogwash
0.0000,little different
0.0000,retread material thoroughly plumb martin scorsese
1.0000,glimpse nature family warmth
0.0000,improbable
1.0000,eddie murphy owen wilson cute partnership spy
0.0000,total rehash
1.0000,succeed
1.0000,make interesting character study fact story tell paul perspective
1.0000,welldeserve
1.0000,great knowledge
1.0000,great
1.0000,overall experience awesome
1.0000,fun reminiscent combat scene star war series
0.0000,excruciating end
1.0000,wellputtogether piece
1.0000,culture clash comedy
1.0000,highly entertain selfaggrandize politically motivate documentarymake
0.0000,retread story bad write
0.0000,logical loophole
1.0000,exploration
0.0000,slice counterculture good forget
0.0000,like title character repellantly control
0.0000,like try eat brussels sprout
1.0000,animation master
0.0000,favorite emotion especially minute
1.0000,spontaneous intimacy
1.0000,act quietly affect cop drama
1.0000,exotic world
1.0000,charm funny moment
1.0000,fresh enjoyable
0.0000,cause load irreparable damage year year costly analysis fix
1.0000,lee expectant adore widesmile reception
0.0000,relegate dark video store corner
1.0000,chuckle
0.0000,bad day
1.0000,rare doc paint grand picture era make journey feel like party
1.0000,unique niche
0.0000,new zealand comingofage movie not
0.0000,endlessly
0.0000,afraid movie reviewer open afraid bad review think earn
1.0000,outrageously creative action transporter
1.0000,hollywood kid
0.0000,grave youngster
0.0000,paper bag wear head go public avoid recognize man bilk unsuspecting moviegoer
0.0000,bore pretentious
1.0000,adventure story history lesson
1.0000,revisionist
1.0000,finely tune mood piece model menace atmosphere
1.0000,smartaleck movie
1.0000,downtoearth
1.0000,verbal duel gift performer
0.0000,supremely unfunny unentertaine watch middleage
1.0000,impossible epic fourhour indian musical cricket game good
1.0000,mr scorsese bravery integrity
0.0000,noticeable lack pace
1.0000,carry film charisma
0.0000,fact good movie come homage demme good film not bode rest
1.0000,heyday
1.0000,original
0.0000,convince arnie musclef
1.0000,cleverly plot usual suspect
1.0000,charisma young woman know hold screen
0.0000,explode obnoxiously screen bubba hotep clearly evident quality end languish shelf
0.0000,mindless
1.0000,work transcend boymeetsgirl posture typical love story
0.0000,fail make character understandable get skin explore motivation
1.0000,film cast particularly yayas
1.0000,lie considerable skill determination back sheer nerve
0.0000,pass thirteenyearold book report totalitarian theme farenheit
0.0000,alltime low kevin costner
1.0000,clever concept
1.0000,sum
0.0000,nutty cliche far dialogue
1.0000,intellectual lector contemplation auteur professional injury
1.0000,visually masterful work quiet power
1.0000,fascinating playful
0.0000,kind production funnier director release outtake theatrically film bonus feature dvd
1.0000,pacino give dare complicate performance
0.0000,extremely unpleasant film
0.0000,greasy little vidgame pit theater lobby
1.0000,foodspittingly
0.0000,succeed cheapen
1.0000,ice age will not drop jaw warm heart give strong thumb
0.0000,hardly worth effort
0.0000,crush disappointment
1.0000,offer original
0.0000,overly sillifie plot stopandstart pace
1.0000,attempt achieve level connection concern
0.0000,poor remake
0.0000,bland hotel highway parking lot
1.0000,veracity narrative grace
0.0000,moneyoriente
1.0000,hugely reward experience
0.0000,destroy hold dear cinema begin split damage
1.0000,pleasant ooze attractive man
1.0000,dramatically move
1.0000,contender
0.0000,reject astronomically bad
0.0000,immediately succumb gravity plummet earth
1.0000,surprising winner
0.0000,insanely stupid awful way watch leave giddy
0.0000,disappoint movie long time
0.0000,hate
1.0000,cute animal clumsy people
0.0000,technically artistically inept
0.0000,cynicism bit
1.0000,doctor office emergency room hospital bed insurance company office
1.0000,credit robinson key grip bold work
0.0000,director george hickenlooper success documentary sense story juvenile camera movement smack film school undergrad maudlin end get film school place
0.0000,tactic cover fact picture construct core flimsy worse nonexistent idea
0.0000,not serve silly fluff
0.0000,far groundbreake endeavor
1.0000,hit
1.0000,outdo spectacle
0.0000,sense world traveler early film freundlich bear grievous obscure complaint father circle obsessively make contact
1.0000,nice movie heart
0.0000,brisk hack job
1.0000,plot weave complex web
1.0000,fascinating
1.0000,vivid spicy footnote history movie grip hold rapt attention
1.0000,fine performance delicate comingofage tale treat
1.0000,raw emotion
0.0000,thick cloud denial
1.0000,great date movie year
1.0000,educate
0.0000,con adult
0.0000,disgusting begin
1.0000,audacious
1.0000,suck
0.0000,weak claim surrealism black comedy
1.0000,marvelously entertain deliriously joyous documentary
0.0000,bore
1.0000,accomplish actress
1.0000,encourage effort
0.0000,shapeless uninflecte
0.0000,shot ugly digital video
0.0000,problematic aspect
0.0000,hardly perverse dangerous libertine agitator well drama
0.0000,failure
1.0000,intricate magic
0.0000,go easy
0.0000,appalling
1.0000,fairly trite narrative
0.0000,actor reach row
0.0000,director jon purdy sledgehammer sap
0.0000,hope camouflage bad movie
0.0000,gayniche condescension
0.0000,hate lousy
0.0000,understate performance jack nicholson career
1.0000,lull emotion authentic picture lovely end
0.0000,like fragment underdone potato
0.0000,jackass vulgar cheaplooke version candid camera stage marquis de sade set
1.0000,distinguish thoughtful film
1.0000,end computerize yoda finally reveal martial artistry film ascend kinetic life teem cranky adult rediscover quiver kid inside
1.0000,triumph emotionally narratively complex filmmake
1.0000,clever idea
0.0000,amiable unfocused bagatelle play like looselyconnecte string actingworkshop exercise
1.0000,director george hickenlooper success documentary
0.0000,artist simply tired
1.0000,intacto luckiest stroke
0.0000,exit
0.0000,kong master john woo
0.0000,not gut
1.0000,attempt different actually pull
0.0000,insult intelligence
1.0000,able overcome personal obstacle good man
1.0000,dazzle remarkably unpretentious
1.0000,remember life ultimately gamble order embrace
1.0000,curiously stylize
1.0000,odd enjoyably chewy lump
1.0000,sophisticated unsentimental treatment
1.0000,deep bow
0.0000,story try grab let wrong moment
0.0000,drain
0.0000,essentially extend soap opera
1.0000,like
0.0000,scene drag underscore obvious
0.0000,inconsistent meander dry
1.0000,biography entertainment history
1.0000,encourage young old alike unique entertain twist classic whale tale will not sorry
0.0000,poor act ensemble cast flat dialogue vincent r nebrida gutless direction laurice guillen
0.0000,lack depth complexity ironic exception scooter
0.0000,pretentious way verge amateurish
0.0000,utter loss personify film simple title
0.0000,overbear overthetop family
1.0000,deeply absorb piece
1.0000,sure raise audience spirit leave singe long credit roll
0.0000,sc2 autopilot hollywood concoction lack imagination authentic christmas spirit gear audience master
0.0000,hideously
0.0000,leave
1.0000,dicken word writerdirector douglas mcgrath eventone direction
0.0000,mtv schmuck not know tell story minute
0.0000,story build potentially interesting idea ruin amateurish write act feel limit short run time
0.0000,incredibly date unfunny
1.0000,audacious ambition
1.0000,hardwon
0.0000,plotless
0.0000,film confuse melange tone style moment romantic trifle turgid drama
1.0000,joy watch material firstrate
0.0000,lose sense humor vat fail joke twitchy act general boorishness
0.0000,low rent frame
1.0000,wet tshirt shower scene
1.0000,make political edge beautiful filmmake french cinema master craftsman
0.0000,downbeat
1.0000,simple poignant leaven humor film affirm nourish aspect love companionship
1.0000,play role vibrant charm
1.0000,windinthehair exhilarate
0.0000,bad seed
1.0000,immensely ambitious
0.0000,dreary mess
1.0000,satisfy summer event movie spy thriller like bourne identity pack intelligence action
0.0000,come see nymphette juliette lewis play saltoftheearth mommy name minnie watch slim travel incognito ridiculous wig respectable halloween costume shop try sell
1.0000,ideally
1.0000,delightful surprise
1.0000,exciting
0.0000,betrayal deceit murder
1.0000,usual spielberg flair
1.0000,actually interesting
1.0000,brosnan feral film see
0.0000,like life island
0.0000,plot maddeningly insistent repetitive piano score want scream
1.0000,excellent kind lowkey way allow forget actually movie folk
1.0000,drag singlehande
1.0000,achievement complexity
0.0000,bad
0.0000,limit sustain laugh
0.0000,cruel story
1.0000,film drumbeat authenticity give stale plot pornographic way film revel swank apartment clothe party
1.0000,purely enjoyable satisfy
0.0000,well understand not connect require view will not sit
1.0000,fiercely intelligent
0.0000,squirm seat
0.0000,sex gag prom date
1.0000,credit robinson
1.0000,barrie good time
1.0000,excellent
1.0000,crisp purposeful overdoing
0.0000,hungryman portion bad
0.0000,feel force usual
1.0000,literal
1.0000,rueful wry humor
0.0000,cheapen artistry make film
1.0000,vehicle savor binoche skill
0.0000,dull effect allow suit come life
0.0000,hope camouflage bad movie
0.0000,sadly frontal play like work dilettante
1.0000,chill fascinating philippe mora modern hitlerstudy
1.0000,improve terrific computer graphic inventive action sequence droll sense humor
0.0000,lapse unhidden british
1.0000,subtle visceral
1.0000,actor simply good story intriguing
0.0000,farce
1.0000,beautiful
1.0000,les
1.0000,metropolis hate tear eye away image long read subtitle
1.0000,actually funny hit belt
0.0000,gushy episode h time asian perspective
0.0000,wait frida die
1.0000,charmer belgium
1.0000,fabulously
1.0000,equal original
1.0000,save grace
1.0000,inject freshness proceeding provide enjoyable minute movie theater
1.0000,good
1.0000,virtue
0.0000,steal harvard not care cleverness wit kind intelligent humor
1.0000,solid pedigree
1.0000,audience sit enjoy couple great actor hamming
0.0000,gimmick
1.0000,hand brutally honest individual like prophet jack
0.0000,terror
1.0000,cleverness
0.0000,cripple child
0.0000,slack execution
0.0000,impossible spot character deception ultimately undo believability entire scenario
1.0000,film manage find greatness hue drastic iconography
1.0000,cleareye chronicle female friendship complex honest represent hollywood film
0.0000,creaky pretty woman retread emphasis selfempowere schmaltz bigwave surf give pic title afterthought
0.0000,play like corny television production bygone era
1.0000,make drama suspense revenge romance
1.0000,cold calculate exercise postmodern pastiche wind powerful deeply move example melodramatic moviemake
1.0000,grant not lose bit dry humor audience side atlantic love
0.0000,belly laugh come selection outtake tack end credit
1.0000,intricate magic
1.0000,sincerely craft picture deserve emerge traffic jam holiday movie
1.0000,ravage gutwrenche frightening war scene save private ryan
1.0000,offer flash rock video fuse solid performance eerie atmosphere
0.0000,silly nickelodeonesque kiddie flick
0.0000,curious darker go young tv actor dawson leery interesting storytelle device want check attractive movie
0.0000,crummylooke videotape
1.0000,erotically frank
0.0000,lesscompelle
1.0000,breadth vision
0.0000,doubt peter ofallon not original bone body
0.0000,curious note film like similarly illtime antitrust easily bad fraction budget
0.0000,simply funny performer
0.0000,play delay
1.0000,make formula fresh
1.0000,playfully profound crazy michael jackson floor skyscraper nursery
1.0000,scott convince portrayal
0.0000,attempt vain
1.0000,good girl film worth watch
1.0000,subtle
1.0000,rest contentedly knowledge damn fine horror movie
0.0000,rude profane
1.0000,impress skillfully assemble highly polished professional adaptation chill unsettle manhunter
1.0000,easy like leave laugh
1.0000,brilliant piece filmmake
1.0000,spielberg trademark
0.0000,blip year radar screen
1.0000,realize clever makeup design
1.0000,funny popcorn
0.0000,cut loss
0.0000,cadence depress fifteenyearold suicidal poetry
1.0000,mapqu email pointtopoint drive direction
1.0000,author devotee probably find fascinating
1.0000,humor humanity monsoon wedding
0.0000,failure
1.0000,justify hype surround debut sundance film festival
1.0000,use grant twist acidity prevent succumb bathos
0.0000,serve eviction notice theater stick
1.0000,mournful undercurrent place goodtime shenanigan welcome perspective
1.0000,pleasurable expression pure movie love come american director year
1.0000,worth cheer breakthrough
0.0000,little weak not funny
0.0000,illness
1.0000,colorfully wrap idiosyncratic strain kitschy goodwill
0.0000,little atmosphere generate shadowy light macabre set
1.0000,well thriller
1.0000,powerful chill affect study
0.0000,like quickie tv special feature film
1.0000,unorthodox little film noir organize crime story include strange love story
1.0000,flick fun host truly excellent sequence
1.0000,storytelle instinct slightly literate filmgoe audience
0.0000,concern overall feeling broad idea openende question concrete story definitive answer
1.0000,trapping especially frank sex scene ensure film dull
1.0000,reaffirm life
0.0000,pretentious mess
0.0000,ii experience
0.0000,watch film audience teenager fixate body humor reinforcement stereotype
0.0000,dim
1.0000,stressreduce
1.0000,hard resist
1.0000,improvement feeble example bigscreen pokemania precede
1.0000,entertain move
1.0000,beautiful film elaborate twist character
1.0000,tale worth catch
1.0000,condition old privy
0.0000,gunfight
0.0000,excesse writerdirector roger avary
0.0000,rely
0.0000,noble failure
1.0000,certainly not disappoint
1.0000,treat ana journey honesty tragically rare depiction young woman film
0.0000,aid
0.0000,technotripe
1.0000,genuine mindbender
1.0000,bestow star hoffman brother gordy waldo salt screenwrite award sundance festival
0.0000,pink slip
1.0000,film destine win wide summer audience wordofmouth review far line find place studio animate classic
1.0000,elegant
1.0000,good thing film not wait director
1.0000,entertain sight
0.0000,wet burlap sack gloom
0.0000,drag
1.0000,scenic splendor mountain legendary actor michel serrault film
1.0000,love
1.0000,thoughtful reverent portrait
0.0000,cluelessness
